user_id,book_id,rating
2940,20,3
3021,20,4
3246,20,4
3255,20,4
3278,20,5
3420,20,3
3482,20,2
3507,20,3
3610,20,1
2649,20,4
3656,20,1
1266,20,3
3686,20,5
2063,20,4
3857,20,3
3856,20,5
3908,20,5
3918,20,4
3922,20,5
3943,20,4
314,20,4
4000,20,4
2467,20,5
4061,20,4
3982,20,4
4200,20,2
3222,20,5
4289,20,5
4490,20,4
4509,20,4
4575,20,5
4615,20,2
6840,20,3
4897,20,5
4885,20,4
4934,20,4
4967,20,3
4980,20,5
4993,20,4
4975,20,3
4929,20,1
4735,20,4
5054,20,4
5069,20,4
4088,20,5
5136,20,3
1844,20,2
4470,20,3
5229,20,4
3362,20,5
1299,20,3
5303,20,3
5478,20,5
5298,20,5
3785,20,5
5568,20,4
5610,20,5
2722,20,3
5624,20,3
5633,20,5
3284,20,4
5695,20,4
5676,20,4
5760,20,5
3241,20,3
5885,20,4
5912,20,3
5917,20,3
4284,20,4
3879,20,4
4901,20,4
1859,20,4
5987,20,3
962,20,4
1355,20,4
6025,20,5
6054,20,5
6097,20,4
2077,20,4
6132,20,3
5941,20,3
6181,20,4
6203,20,4
6210,20,3
6064,20,4
6249,20,4
6252,20,3
6253,20,3
5969,20,4
5109,20,4
4410,20,4
6294,20,4
6323,20,3
1169,20,2
6360,20,3
6373,20,3
6397,20,4
4339,20,5
2421,20,3
6458,20,3
6507,20,4
6567,20,2
4025,20,2
6658,20,4
6682,20,3
6006,20,3
6728,20,4
6808,20,5
5812,20,4
6895,20,5
6940,20,4
368,20,2
7005,20,3
5657,20,5
7152,20,3
6601,20,5
6008,20,4
2011,20,5
4978,20,5
7224,20,3
7304,20,5
3796,20,3
7356,20,1
7384,20,5
7410,20,2
4241,20,4
7422,20,4
1088,20,4
7546,20,4
3803,20,4
5203,20,4
7610,20,5
7513,20,5
7677,20,5
6904,20,5
7674,20,4
7930,20,4
7953,20,4
7211,20,5
7976,20,4
7004,20,3
5379,20,4
7760,20,4
8060,20,3
8078,20,3
6867,20,5
1136,20,3
8204,20,3
5172,20,3
8218,20,4
8234,20,4
8237,20,4
8286,20,2
8325,20,3
8348,20,4
8371,20,4
4641,20,4
8407,20,4
6596,20,4
8454,20,1
8465,20,4
8444,20,4
7778,20,4
8537,20,3
8566,20,3
8572,20,4
2821,20,5
8641,20,3
2171,20,5
8665,20,4
7834,20,4
8696,20,3
6159,20,3
2173,20,4
8744,20,4
8767,20,3
7406,20,2
8770,20,3
8820,20,4
1185,20,3
8828,20,5
8833,20,4
8835,20,3
8915,20,3
3114,20,4
8962,20,3
5580,20,3
9044,20,2
9059,20,3
2906,20,3
9174,20,5
9195,20,4
9228,20,3
9289,20,4
9322,20,5
7363,20,3
9360,20,4
9369,20,4
9399,20,2
9403,20,4
2918,20,3
9440,20,3
9479,20,1
9509,20,4
8629,20,4
9590,20,4
9654,20,4
9661,20,4
5369,20,3
9698,20,5
8779,20,5
9716,20,4
9722,20,4
9752,20,4
9768,20,5
9830,20,3
3003,20,4
9882,20,4
9909,20,5
9918,20,4
1484,20,4
9805,20,4
5659,20,3
4715,20,5
10133,20,5
10181,20,4
10246,20,4
10317,20,5
10318,20,4
10386,20,5
10341,20,4
10443,20,3
10335,20,4
10457,20,5
6683,20,3
3379,20,5
10534,20,4
10537,20,5
10558,20,2
10610,20,4
10628,20,3
10662,20,3
5708,20,4
10697,20,3
10704,20,5
9089,20,4
4891,20,3
10760,20,5
9123,20,4
10527,20,3
10847,20,3
10885,20,3
1533,20,4
6929,20,5
10920,20,5
10954,20,3
8564,20,2
11014,20,4
10915,20,4
11031,20,4
11063,20,3
11076,20,5
6755,20,4
10502,20,5
8608,20,4
11223,20,4
11226,20,5
11068,20,4
11239,20,4
6486,20,4
11263,20,3
11268,20,3
11291,20,3
11326,20,4
11330,20,4
11382,20,4
10315,20,3
11415,20,2
11428,20,4
11426,20,5
11350,20,1
11505,20,4
11564,20,2
11502,20,3
11599,20,5
3600,20,4
591,20,2
4128,20,4
11678,20,5
10665,20,4
1440,20,2
11829,20,3
11836,20,4
11839,20,1
6290,20,3
11854,20,3
11876,20,2
11927,20,4
11910,20,3
11933,20,4
11945,20,2
1245,20,4
11955,20,3
11957,20,5
12002,20,3
12109,20,4
12122,20,4
12126,20,5
12146,20,5
9735,20,5
12221,20,5
7580,20,3
6690,20,5
12173,20,5
12320,20,4
931,20,4
12361,20,3
12364,20,5
12372,20,4
11843,20,5
12394,20,2
12395,20,5
12444,20,4
12471,20,3
12476,20,2
12491,20,5
12505,20,4
12509,20,4
8501,20,4
1837,20,4
12690,20,5
12694,20,5
12706,20,3
12710,20,5
12285,20,5
11675,20,3
12761,20,5
7302,20,3
12851,20,4
9520,20,2
12702,20,4
12982,20,5
13019,20,4
12628,20,4
13053,20,4
12771,20,5
12397,20,4
13099,20,3
13003,20,4
12168,20,2
13189,20,5
13197,20,3
13241,20,4
13242,20,2
13282,20,5
13353,20,5
5076,20,5
13361,20,5
13299,20,5
9733,20,2
13399,20,3
13429,20,5
13437,20,5
13454,20,3
13489,20,4
13544,20,4
5759,20,4
13580,20,5
13599,20,5
13629,20,4
13636,20,3
7812,20,3
13678,20,4
13741,20,4
2056,20,2
13821,20,5
13886,20,5
13925,20,5
13929,20,4
13083,20,5
13603,20,2
13962,20,4
11287,20,3
13993,20,4
14009,20,3
4096,20,2
13914,20,2
14112,20,5
14177,20,3
14205,20,4
14326,20,2
14355,20,4
10788,20,4
14016,20,3
14411,20,4
14440,20,4
14468,20,5
4005,20,3
14529,20,4
14568,20,3
14580,20,5
14625,20,5
14635,20,3
14654,20,4
14681,20,2
14687,20,4
1477,20,3
14742,20,5
14746,20,5
14817,20,3
14839,20,4
1186,20,4
7075,20,4
14898,20,3
2041,20,1
14928,20,3
14929,20,5
14903,20,4
14936,20,3
14942,20,3
14717,20,2
14727,20,3
14811,20,2
15056,20,5
15054,20,4
15059,20,3
15102,20,3
15105,20,4
15161,20,3
15166,20,3
15202,20,4
15241,20,3
15254,20,5
15267,20,4
15299,20,5
15356,20,4
15481,20,3
15536,20,4
15543,20,4
15578,20,5
15580,20,4
15584,20,4
15194,20,4
9751,20,2
15718,20,4
15727,20,5
9413,20,4
15773,20,5
15788,20,4
15813,20,5
15864,20,4
15949,20,4
15952,20,5
16001,20,3
16046,20,5
15838,20,3
16086,20,4
16121,20,5
16192,20,4
12095,20,4
7973,20,4
16252,20,3
4821,20,1
6556,20,4
16285,20,2
12751,20,4
5574,20,5
13000,20,4
13134,20,5
16315,20,1
16403,20,4
16404,20,4
16409,20,4
16417,20,4
16476,20,4
16543,20,5
7563,20,2
10200,20,4
16576,20,4
341,20,5
16642,20,4
16653,20,4
16757,20,4
16763,20,4
15642,20,5
16848,20,5
16904,20,3
16913,20,4
16915,20,4
16965,20,3
17172,20,4
17194,20,3
17199,20,3
17207,20,3
17220,20,2
16569,20,3
2066,20,3
15687,20,4
17405,20,3
17440,20,5
17450,20,4
17454,20,4
17525,20,2
16740,20,4
17555,20,5
17568,20,5
17613,20,4
17624,20,2
17652,20,5
14943,20,3
17663,20,3
17667,20,3
17692,20,3
17747,20,4
5334,20,2
17878,20,3
17904,20,3
17902,20,4
17908,20,3
17924,20,4
17948,20,3
17969,20,5
17984,20,3
18008,20,4
14741,20,4
321,20,3
18031,20,3
18063,20,4
18068,20,5
18077,20,2
18145,20,5
18169,20,3
18199,20,5
18250,20,3
18308,20,5
18313,20,5
18316,20,4
18342,20,4
18361,20,4
16577,20,4
18378,20,3
18494,20,4
18506,20,5
18613,20,3
18696,20,4
18714,20,5
18736,20,5
18766,20,3
18778,20,5
18855,20,5
18872,20,4
18957,20,4
18968,20,4
19010,20,5
6000,20,4
19082,20,5
18579,20,3
19171,20,5
12806,20,4
19234,20,5
19242,20,4
19248,20,5
19250,20,2
19317,20,3
19356,20,5
19453,20,3
19527,20,4
19573,20,3
19715,20,5
19724,20,5
19737,20,3
19757,20,4
19755,20,4
19834,20,4
19850,20,5
19354,20,3
19896,20,4
11691,20,3
19984,20,5
18556,20,3
20019,20,4
20032,20,4
20040,20,3
19013,20,4
20194,20,5
13743,20,1
20221,20,3
20059,20,4
20243,20,5
20329,20,4
20375,20,4
20429,20,4
20404,20,3
20451,20,3
20492,20,5
20494,20,4
20466,20,3
20573,20,3
15758,20,5
20616,20,1
20689,20,3
20740,20,3
20814,20,5
20848,20,3
20855,20,3
20859,20,4
20923,20,5
20973,20,4
21028,20,5
21070,20,5
21162,20,3
21228,20,5
21257,20,3
21268,20,4
21366,20,4
21078,20,4
21150,20,5
21405,20,4
21440,20,4
21469,20,5
21600,20,3
21610,20,5
21621,20,4
20739,20,3
21666,20,5
21670,20,4
21713,20,4
21728,20,4
21778,20,4
21817,20,5
21851,20,4
21856,20,5
21905,20,3
21982,20,3
22049,20,2
22065,20,4
22110,20,5
22115,20,2
22154,20,4
13670,20,3
22190,20,4
22301,20,4
22368,20,5
22386,20,4
18433,20,3
22487,20,4
22533,20,3
22572,20,2
22497,20,4
22669,20,5
22789,20,2
22793,20,3
22579,20,3
11308,20,3
22611,20,3
17404,20,3
6829,20,3
6630,20,5
22843,20,5
22905,20,1
23063,20,4
23134,20,4
23202,20,4
23213,20,4
23225,20,4
23291,20,5
23454,20,4
23498,20,3
23503,20,4
23525,20,4
23566,20,5
23582,20,4
23637,20,4
23711,20,4
23439,20,4
23738,20,4
23842,20,4
23874,20,5
23885,20,4
22186,20,5
23923,20,3
24011,20,3
22534,20,3
24092,20,4
22302,20,1
24253,20,4
24288,20,5
24339,20,5
24344,20,4
24236,20,4
24383,20,2
24431,20,5
24396,20,4
24499,20,3
24567,20,4
24598,20,5
24686,20,3
24845,20,3
24875,20,5
24898,20,4
24991,20,4
25000,20,4
25030,20,4
25065,20,5
24990,20,4
25320,20,5
24683,20,3
25578,20,2
25590,20,3
25616,20,2
25798,20,2
25832,20,4
25925,20,3
25988,20,5
22899,20,4
26096,20,4
26145,20,3
26146,20,5
26181,20,4
26260,20,4
26265,20,4
26294,20,2
26336,20,5
26429,20,5
26451,20,3
26473,20,3
26467,20,3
26499,20,5
26606,20,4
26286,20,3
26669,20,1
26718,20,5
26750,20,3
4440,20,3
26781,20,2
26825,20,4
26838,20,5
26873,20,3
26930,20,4
26942,20,3
26992,20,3
26983,20,3
27011,20,4
27128,20,5
24632,20,5
27125,20,4
27099,20,3
27221,20,2
27267,20,5
27311,20,4
27448,20,1
27455,20,2
23610,20,4
27478,20,4
27488,20,3
27501,20,4
27540,20,5
25164,20,2
27572,20,3
27578,20,3
27585,20,5
27599,20,4
27612,20,5
27672,20,4
27711,20,3
27722,20,3
27745,20,4
27808,20,3
27274,20,4
27816,20,3
27849,20,5
27891,20,5
27940,20,5
27753,20,5
27330,20,5
27809,20,3
28070,20,4
28095,20,4
28129,20,3
28158,20,4
28149,20,4
28125,20,3
28237,20,5
28269,20,1
28343,20,3
28345,20,5
28375,20,3
28407,20,3
28419,20,4
27619,20,4
23099,20,4
28531,20,5
28541,20,4
28336,20,1
28736,20,4
28824,20,3
28827,20,5
28831,20,5
28853,20,5
28894,20,1
24102,20,5
19647,20,3
28943,20,3
29031,20,5
29109,20,4
29143,20,3
28794,20,2
29304,20,4
29312,20,3
29329,20,3
29336,20,1
29418,20,3
8909,20,4
29463,20,4
29562,20,3
29572,20,5
29644,20,5
29687,20,5
29695,20,4
29765,20,4
29769,20,5
29773,20,2
29797,20,3
24040,20,4
29965,20,1
30016,20,5
30184,20,5
30236,20,2
30259,20,2
30290,20,4
30203,20,5
30300,20,5
30315,20,5
20737,20,2
30358,20,4
30368,20,4
30411,20,2
9969,20,5
30478,20,2
4035,20,4
30611,20,5
30666,20,3
30711,20,3
30719,20,2
30739,20,3
30761,20,4
30467,20,5
30809,20,3
30833,20,5
30846,20,3
30863,20,4
18798,20,3
30879,20,2
30932,20,4
30958,20,4
30944,20,5
30981,20,4
17290,20,5
31001,20,2
31041,20,1
31159,20,4
23185,20,4
31242,20,1
31273,20,4
31276,20,5
31305,20,2
31376,20,5
29307,20,4
31536,20,4
31569,20,3
31638,20,5
31782,20,4
31899,20,4
31996,20,4
32052,20,4
32088,20,5
32153,20,5
32160,20,4
31522,20,5
32269,20,4
32083,20,5
32354,20,5
29671,20,2
18154,20,3
8449,20,5
32592,20,4
32611,20,5
32635,20,5
32759,20,3
32809,20,4
25687,20,4
14599,20,5
32841,20,5
32848,20,5
32845,20,3
32907,20,4
32923,20,4
19729,20,3
33035,20,4
33037,20,4
33065,20,4
33102,20,4
33119,20,4
33147,20,1
33207,20,4
32710,20,3
13113,20,3
33409,20,3
16123,20,4
17725,20,3
33527,20,2
33633,20,3
33697,20,4
25340,20,2
33764,20,4
32834,20,5
33864,20,3
33877,20,5
33948,20,3
34037,20,4
34083,20,3
34189,20,4
34147,20,5
34167,20,3
34261,20,3
34275,20,4
34464,20,4
33599,20,5
34484,20,3
34529,20,3
34566,20,4
34571,20,5
34608,20,4
34859,20,3
23175,20,4
35114,20,1
34363,20,4
28297,20,2
35257,20,2
30071,20,4
35393,20,3
35482,20,4
35515,20,5
35578,20,3
35592,20,4
35593,20,5
35617,20,5
35599,20,4
35765,20,4
35843,20,5
35858,20,4
35878,20,3
35454,20,4
36088,20,4
36099,20,5
36126,20,3
36122,20,4
36403,20,2
36415,20,5
35296,20,4
31745,20,2
31246,20,4
36623,20,4
36624,20,5
35157,20,4
36627,20,2
26182,20,4
33307,20,4
24582,20,4
36752,20,5
36849,20,5
36891,20,4
36939,20,4
36955,20,4
36984,20,3
37041,20,4
36743,20,5
37047,20,3
8669,20,4
37127,20,5
37179,20,4
37284,20,5
7846,20,5
37405,20,3
17151,20,3
37460,20,4
10950,20,2
37494,20,5
37498,20,5
37564,20,5
37585,20,2
37611,20,5
37597,20,4
37754,20,3
37826,20,3
37834,20,5
37850,20,3
37909,20,5
38059,20,3
36182,20,3
38156,20,5
38213,20,4
38291,20,4
38308,20,4
38420,20,5
38475,20,4
38487,20,3
38766,20,5
38795,20,4
38815,20,5
38847,20,3
7438,20,4
37363,20,4
39113,20,5
39118,20,4
39142,20,3
39144,20,2
39172,20,3
39181,20,1
39309,20,4
39034,20,2
36725,20,3
39484,20,3
39515,20,4
39560,20,2
39569,20,2
33945,20,5
38605,20,4
39664,20,4
39681,20,5
39727,20,3
39741,20,2
39799,20,5
39919,20,4
39933,20,4
35166,20,3
40167,20,5
40174,20,3
40180,20,3
40194,20,2
40317,20,3
40322,20,3
40330,20,3
40346,20,5
14022,20,4
40383,20,4
40453,20,2
40556,20,4
40571,20,2
40654,20,5
40700,20,4
40721,20,3
40789,20,3
40897,20,4
40961,20,3
37135,20,2
41007,20,3
41074,20,3
41131,20,4
41142,20,4
41318,20,5
41407,20,4
36695,20,2
40884,20,4
41534,20,4
41556,20,3
27181,20,2
41633,20,5
8831,20,4
7319,20,4
41733,20,3
41792,20,2
41893,20,4
41926,20,4
41968,20,3
39663,20,4
5551,20,5
42213,20,3
34611,20,3
42259,20,4
26460,20,4
42287,20,4
42375,20,3
23403,20,3
38331,20,3
29689,20,3
42498,20,3
42568,20,3
42572,20,2
42798,20,5
19138,20,4
42974,20,3
43039,20,2
43065,20,1
43151,20,3
43176,20,4
43199,20,3
43227,20,4
43237,20,5
42400,20,3
43325,20,4
43343,20,4
43373,20,1
43377,20,5
43382,20,5
43389,20,5
43395,20,5
43397,20,5
43403,20,5
43404,20,5
43405,20,5
43410,20,5
43413,20,5
43417,20,3
43418,20,5
43420,20,5
43429,20,5
43430,20,5
43433,20,5
43435,20,5
43456,20,5
43468,20,3
30924,20,3
43602,20,3
14222,20,3
36060,20,4
43778,20,3
43803,20,3
10283,20,3
43956,20,4
44023,20,5
44046,20,5
44122,20,4
41339,20,2
44206,20,3
23612,20,4
44395,20,5
44397,20,5
44446,20,3
44462,20,4
40295,20,5
13355,20,3
44574,20,5
44615,20,5
32346,20,5
44694,20,3
44723,20,2
44836,20,4
5108,20,4
44955,20,3
44304,20,3
45050,20,3
45071,20,4
45105,20,4
45107,20,4
45126,20,1
44946,20,3
36031,20,5
45260,20,3
45269,20,4
41577,20,5
28983,20,5
45491,20,4
32703,20,4
45524,20,4
45588,20,2
45604,20,3
45634,20,4
45688,20,4
7123,20,5
45834,20,5
45880,20,5
46107,20,5
45595,20,4
46102,20,4
46253,20,3
46264,20,5
29607,20,4
46422,20,5
46479,20,4
46521,20,4
46647,20,4
46651,20,4
46728,20,5
46737,20,3
46798,20,3
46818,20,4
43050,20,5
46958,20,3
47056,20,4
47076,20,5
47094,20,4
47142,20,4
47150,20,3
47211,20,2
47239,20,3
43887,20,3
47458,20,4
588,20,3
47485,20,5
47519,20,3
38635,20,3
47595,20,4
47611,20,4
47686,20,4
430,20,3
47730,20,5
47740,20,4
47749,20,5
47800,20,5
47811,20,4
47846,20,5
17105,20,2
47476,20,4
48153,20,5
48196,20,4
48213,20,3
48219,20,4
48269,20,4
48285,20,4
48291,20,5
48297,20,2
20525,20,4
45935,20,3
48389,20,3
48482,20,3
48493,20,4
48535,20,2
48557,20,5
26629,20,3
48622,20,5
48687,20,5
48809,20,2
6981,20,5
10288,20,2
49026,20,4
49175,20,5
29037,20,5
49203,20,4
49239,20,5
49251,20,5
49298,20,3
49356,20,4
49503,20,4
49514,20,4
49540,20,4
49555,20,5
49578,20,5
49631,20,4
49636,20,2
48864,20,4
49202,20,5
15998,20,1
41619,20,5
49950,20,5
49984,20,4
49998,20,5
50023,20,3
50074,20,5
50103,20,5
50123,20,4
50204,20,4
50255,20,2
50277,20,4
50289,20,3
50375,20,4
36073,20,5
50473,20,3
50016,20,3
48440,20,4
50610,20,2
31941,20,4
50635,20,4
50645,20,3
50721,20,4
50774,20,5
50839,20,4
50891,20,5
50898,20,4
50905,20,4
50063,20,4
50342,20,2
51123,20,5
39910,20,5
51199,20,4
51250,20,3
50332,20,4
51483,20,4
13966,20,5
51612,20,5
51663,20,4
48975,20,4
51692,20,5
51065,20,4
51770,20,3
51834,20,5
51887,20,5
50715,20,5
51557,20,3
51919,20,4
51936,20,3
51838,20,5
52024,20,3
24198,20,4
52122,20,4
52123,20,4
52214,20,3
52334,20,5
52344,20,2
52366,20,4
52409,20,2
52425,20,2
52556,20,4
52583,20,3
52668,20,5
52697,20,1
52740,20,1
52875,20,4
52895,20,4
52929,20,3
52949,20,3
47249,20,4
52965,20,2
41240,20,2
37364,20,5
53130,20,5
53165,20,4
53173,20,4
53183,20,4
53318,20,3
52018,20,5
40251,20,4
32916,20,5
29645,20,5
41084,20,5
22212,20,3
26302,20,4
5327,20,4
40819,20,4
21164,20,5
49129,20,5
36308,20,3
14370,20,3
27491,20,3
47529,20,4
45584,20,5
51235,20,4
34745,20,5
16377,20,5
28389,20,4
52036,20,2
32979,20,3
12791,20,3
39305,20,4
34531,20,4
75,165,4
256,165,4
215,165,5
589,165,4
895,165,3
925,165,3
1037,165,4
1350,165,5
1041,165,5
1682,165,2
1719,165,2
1734,165,4
1806,165,4
1885,165,5
1853,165,5
1916,165,5
1947,165,4
951,165,4
2304,165,4
2347,165,5
2271,165,5
1429,165,4
2477,165,5
2552,165,5
2910,165,3
2983,165,5
2996,165,3
3021,165,1
3255,165,4
3482,165,4
3610,165,2
859,165,5
3656,165,5
2063,165,4
3922,165,3
3943,165,3
314,165,4
4000,165,3
4133,165,3
4399,165,5
4706,165,3
4736,165,4
5054,165,4
5272,165,4
5335,165,4
5342,165,4
5390,165,5
5568,165,4
5435,165,3
3241,165,2
381,165,4
575,165,3
5863,165,5
5885,165,3
5912,165,3
4284,165,4
4901,165,4
1859,165,4
6017,165,4
6081,165,3
2077,165,4
6149,165,3
5941,165,3
3314,165,4
6181,165,3
6210,165,3
6252,165,4
5109,165,3
6281,165,4
4339,165,3
6567,165,3
6606,165,3
6658,165,4
6940,165,4
5240,165,4
7152,165,4
2011,165,5
7356,165,3
7384,165,5
7410,165,3
7422,165,3
1088,165,4
7857,165,4
7867,165,4
7734,165,4
7211,165,5
7976,165,3
35,165,3
8204,165,4
8209,165,4
8234,165,4
8241,165,5
8278,165,5
5764,165,4
8348,165,4
4641,165,5
8407,165,5
8444,165,5
8572,165,4
2171,165,4
7278,165,3
8696,165,4
8919,165,5
6698,165,4
5580,165,4
9011,165,3
9131,165,4
2906,165,4
9174,165,4
9195,165,3
9228,165,4
9315,165,4
9360,165,3
9479,165,3
9654,165,4
9809,165,5
9843,165,5
9882,165,4
9918,165,4
9943,165,3
9995,165,5
10136,165,3
10181,165,4
10246,165,5
10277,165,4
10317,165,5
10318,165,4
10341,165,4
6683,165,2
3379,165,3
10537,165,4
9089,165,5
10527,165,3
10900,165,5
6929,165,4
10954,165,2
10915,165,3
11191,165,4
11261,165,2
11330,165,3
10315,165,3
11415,165,5
11350,165,4
11505,165,3
11539,165,3
11554,165,4
11562,165,2
11564,165,5
11577,165,5
3600,165,3
4128,165,2
11786,165,4
11927,165,5
11910,165,3
11955,165,4
9135,165,3
12232,165,4
12476,165,3
12491,165,5
12563,165,4
11675,165,4
12930,165,5
12702,165,4
12982,165,3
13053,165,3
12397,165,3
13197,165,4
13241,165,4
13338,165,4
13429,165,5
13588,165,4
13636,165,3
13678,165,3
13741,165,4
13821,165,4
13737,165,3
13909,165,4
2166,165,2
14122,165,4
2336,165,3
14235,165,5
3009,165,3
14266,165,4
14326,165,3
14285,165,4
14411,165,3
12005,165,5
14499,165,4
6795,165,4
14839,165,4
7075,165,5
14929,165,5
14903,165,3
14936,165,3
6915,165,4
14970,165,5
15011,165,4
15037,165,4
15102,165,5
15105,165,4
15142,165,5
15202,165,3
15441,165,4
15481,165,3
15494,165,4
15536,165,4
15578,165,4
15584,165,3
15194,165,5
15718,165,4
15733,165,3
15841,165,5
15952,165,3
16103,165,5
15398,165,3
7563,165,3
16653,165,2
16662,165,1
17010,165,5
17172,165,3
17199,165,3
17207,165,4
17216,165,3
2066,165,5
17277,165,4
17387,165,4
17525,165,3
16740,165,4
15512,165,4
17624,165,3
17652,165,3
12413,165,3
17832,165,4
17902,165,4
17924,165,3
18063,165,3
18165,165,2
18169,165,5
5755,165,3
18237,165,3
18419,165,5
18494,165,5
18760,165,3
18766,165,5
18228,165,4
19010,165,5
19180,165,5
19242,165,5
19248,165,4
19317,165,4
19453,165,2
19612,165,4
19803,165,4
19926,165,4
19947,165,5
19951,165,3
18556,165,5
20019,165,5
20035,165,5
19948,165,4
20134,165,4
19013,165,4
20375,165,3
20404,165,3
20494,165,3
20466,165,5
20729,165,4
20780,165,4
20799,165,5
21028,165,4
21070,165,4
21162,165,1
21366,165,4
21440,165,3
21581,165,5
21599,165,3
21609,165,5
21788,165,5
21831,165,2
22110,165,5
22192,165,5
22386,165,5
18433,165,4
22669,165,5
11308,165,4
17404,165,3
22894,165,4
22920,165,5
23056,165,4
23309,165,4
23566,165,5
23711,165,4
23798,165,4
24073,165,5
12203,165,3
24253,165,5
24288,165,3
24499,165,2
24875,165,5
24898,165,5
25000,165,4
24998,165,3
24990,165,4
25119,165,5
17547,165,4
23889,165,3
24683,165,3
13894,165,5
25590,165,4
25678,165,4
25872,165,5
26094,165,5
26096,165,2
26146,165,5
14028,165,4
26425,165,3
26496,165,4
26529,165,2
26753,165,3
26873,165,4
18100,165,3
27011,165,5
27045,165,5
27099,165,4
27221,165,3
12412,165,3
27351,165,5
23610,165,5
27549,165,4
25164,165,2
27572,165,4
27612,165,5
27745,165,4
27788,165,4
27808,165,4
27274,165,4
27904,165,4
26704,165,4
27759,165,5
27330,165,5
28158,165,5
28149,165,5
28343,165,5
28375,165,5
24046,165,4
28452,165,5
27619,165,4
28336,165,5
27494,165,4
28197,165,5
28824,165,3
28827,165,5
27127,165,5
29353,165,5
29418,165,2
29517,165,3
29694,165,4
30016,165,4
30196,165,5
30203,165,4
30300,165,4
30368,165,4
30666,165,3
30944,165,4
28664,165,4
21842,165,2
31159,165,4
16665,165,4
31257,165,5
31305,165,4
27027,165,4
31479,165,4
31512,165,3
31536,165,5
31824,165,4
31972,165,5
31996,165,5
32052,165,5
32139,165,4
32770,165,4
32848,165,5
32845,165,2
33147,165,4
33207,165,4
33409,165,4
17725,165,4
33527,165,1
33679,165,5
33697,165,5
33713,165,4
33765,165,4
33864,165,4
33886,165,5
34037,165,5
34103,165,5
16749,165,4
34189,165,4
8362,165,3
34315,165,5
34347,165,4
34464,165,4
34594,165,4
34193,165,4
34787,165,5
33547,165,3
20215,165,5
35083,165,4
35096,165,3
35150,165,4
35326,165,4
35343,165,4
35427,165,5
35512,165,4
35599,165,4
35630,165,4
35645,165,3
35843,165,5
35858,165,5
35878,165,5
4900,165,3
36088,165,5
36156,165,3
36122,165,4
36535,165,3
36591,165,5
36623,165,5
36624,165,4
26182,165,5
33307,165,4
36682,165,2
36883,165,5
36939,165,4
28926,165,4
37097,165,5
37179,165,4
37284,165,4
37253,165,5
10950,165,4
37503,165,5
37549,165,2
37909,165,5
38213,165,5
19758,165,3
38647,165,4
38730,165,5
38974,165,1
34568,165,5
37363,165,3
39075,165,4
39113,165,5
38070,165,5
39144,165,4
39181,165,3
36725,165,2
39515,165,3
26083,165,3
39560,165,3
39569,165,4
39618,165,5
39646,165,5
39727,165,5
38035,165,3
39775,165,4
39799,165,3
40174,165,4
40194,165,4
40317,165,5
40322,165,5
40330,165,3
40538,165,5
40571,165,5
40700,165,5
40841,165,5
40897,165,3
40961,165,3
37075,165,5
41074,165,5
23956,165,4
41105,165,5
41142,165,5
41204,165,3
41351,165,3
36695,165,4
41534,165,4
41556,165,3
41601,165,4
41849,165,3
41893,165,4
41926,165,4
41948,165,5
41963,165,3
41968,165,3
42213,165,5
34611,165,5
12802,165,3
23403,165,4
38331,165,5
42498,165,3
40737,165,3
23563,165,4
43217,165,2
32918,165,4
43227,165,4
43237,165,4
43325,165,5
43417,165,4
43727,165,4
44243,165,4
44319,165,3
44371,165,3
13355,165,5
32346,165,5
44686,165,4
44694,165,3
45105,165,3
44946,165,5
45161,165,4
45269,165,4
45380,165,5
28983,165,5
40875,165,3
45524,165,5
45634,165,5
45880,165,4
36037,165,4
46147,165,5
46175,165,4
46422,165,5
46840,165,3
46958,165,4
47239,165,2
47303,165,4
47458,165,5
47595,165,4
430,165,3
34302,165,4
48007,165,4
17105,165,4
48111,165,3
48153,165,5
48188,165,5
48196,165,4
48297,165,2
45935,165,4
31861,165,5
48450,165,3
48519,165,5
48535,165,4
15292,165,5
48622,165,5
10288,165,3
49026,165,3
44663,165,3
49175,165,4
29037,165,5
49198,165,4
49382,165,5
49485,165,2
49555,165,5
49559,165,4
49578,165,5
49631,165,4
49748,165,4
41062,165,5
49984,165,3
9344,165,4
50326,165,4
41126,165,4
50399,165,5
36073,165,4
50016,165,3
50529,165,4
50610,165,3
31941,165,5
50684,165,4
20949,165,5
50839,165,3
50891,165,5
50593,165,5
29155,165,3
51151,165,3
51452,165,4
13966,165,5
51618,165,2
48975,165,4
51692,165,4
51065,165,5
51814,165,5
51919,165,5
51936,165,3
52024,165,5
9409,165,5
52122,165,4
52366,165,4
52425,165,3
52442,165,4
52556,165,5
52668,165,5
52740,165,2
52905,165,4
52929,165,3
47249,165,3
53012,165,2
48663,165,5
53130,165,5
50444,165,5
53165,165,4
53173,165,4
32058,165,4
53318,165,3
52018,165,5
15157,165,2
2999,165,5
40819,165,4
25231,165,5
27491,165,4
47529,165,5
39925,165,1
32033,165,4
27187,165,3
32979,165,4
39305,165,4
27631,165,4
75,316,3
513,316,1
725,316,5
1286,316,3
1041,316,5
1388,316,5
1448,316,3
1719,316,4
1824,316,4
1853,316,4
1989,316,5
2446,316,4
2508,316,3
2665,316,4
2702,316,2
2854,316,5
2981,316,5
3022,316,4
3087,316,5
3246,316,3
3662,316,4
3688,316,4
3761,316,5
1266,316,5
